# ASY method (with partition functions): 5904818 integration steps in 4.5431e+01 seconds
# All double quantities are log10(x); rates in units of s^-1
#
#      t       dt  1/Rmin   Reaction Rmin    1/Rmax  Reaction Rmax
-10.9158 -11.8462  3.3712 he4+si28-->c12+ne20 -10.1140 c12+c12-->he4+ne20
-10.8616 -11.7919  3.3306 he4+si28-->c12+ne20 -10.0988 c12+c12-->he4+ne20
-10.8073 -11.7377  3.2914 he4+si28-->c12+ne20 -10.0821 c12+c12-->he4+ne20
-10.7531 -11.6835  3.2535 he4+si28-->c12+ne20 -10.0638 c12+c12-->he4+ne20
-10.6989 -11.6292  3.2171 he4+si28-->c12+ne20 -10.0439 c12+c12-->he4+ne20
-10.6446 -11.5750  3.1823 he4+si28-->c12+ne20 -10.0224 c12+c12-->he4+ne20
-10.5904 -11.5208  3.1489 he4+si28-->c12+ne20 -9.9990 c12+c12-->he4+ne20
-10.5362 -11.4666  3.1172 he4+si28-->c12+ne20 -9.9738 c12+c12-->he4+ne20
-10.4820 -11.4123  3.0871 he4+si28-->c12+ne20 -9.9468 c12+c12-->he4+ne20
-10.4277 -11.3581  3.0587 he4+si28-->c12+ne20 -9.9179 c12+c12-->he4+ne20
-10.3735 -11.3039  3.0318 he4+si28-->c12+ne20 -9.8872 c12+c12-->he4+ne20
-10.3193 -11.2496  3.0066 he4+si28-->c12+ne20 -9.8546 c12+c12-->he4+ne20
-10.2650 -11.1954  2.9829 he4+si28-->c12+ne20 -9.8202 c12+c12-->he4+ne20
-10.2108 -11.1412  2.9608 he4+si28-->c12+ne20 -9.7839 c12+c12-->he4+ne20
-10.1566 -11.0870  2.9402 he4+si28-->c12+ne20 -9.7459 c12+c12-->he4+ne20
-10.1023 -11.0327  2.9209 he4+si28-->c12+ne20 -9.7062 c12+c12-->he4+ne20
-10.0481 -10.9785  2.9030 he4+si28-->c12+ne20 -9.6649 c12+c12-->he4+ne20
-9.9939 -10.9243  2.8864 he4+si28-->c12+ne20 -9.6221 c12+c12-->he4+ne20
-9.9397 -10.8700  2.8709 he4+si28-->c12+ne20 -9.5777 c12+c12-->he4+ne20
-9.8854 -10.8158  2.8565 he4+si28-->c12+ne20 -9.5320 c12+c12-->he4+ne20
-9.8312 -10.7616  2.8431 he4+si28-->c12+ne20 -9.4848 c12+c12-->he4+ne20
-9.7770 -10.7073  2.8307 he4+si28-->c12+ne20 -9.4364 c12+c12-->he4+ne20
-9.7227 -10.6531  2.8192 he4+si28-->c12+ne20 -9.3868 c12+c12-->he4+ne20
-9.6685 -10.5989  2.8086 he4+si28-->c12+ne20 -9.3360 c12+c12-->he4+ne20
-9.6143 -10.5447  2.7988 he4+si28-->c12+ne20 -9.2840 c12+c12-->he4+ne20
-9.5600 -10.4904  2.7898 he4+si28-->c12+ne20 -9.2470 ti44-->he4+ca40
-9.5058 -10.4362  2.7817 he4+si28-->c12+ne20 -9.2470 ti44-->he4+ca40
-9.4516 -10.3820  2.7744 he4+si28-->c12+ne20 -9.2470 ti44-->he4+ca40
-9.3974 -10.3277  2.7681 he4+si28-->c12+ne20 -9.2470 ti44-->he4+ca40
-9.3431 -10.2735  2.7628 he4+si28-->c12+ne20 -9.2470 ti44-->he4+ca40
-9.2889 -10.2193  2.7586 he4+si28-->c12+ne20 -9.2470 ti44-->he4+ca40
