
#    t     dt   F+(4He)   F+(12C)   F+(16O)   F+(20Ne)   F+(24Mg)   F+(28Si)   F+(32S)   F+(36Ar)   F+(40Ca)   F+(44Ti)   F+(48Cr)   F+(52Fe)   F+(56Ni)   F+(60Zn)   F+(64Ge)   F+(68Se)   F-(4He)   F-(12C)   F-(16O)   F-(20Ne)   F-(24Mg)   F-(28Si)   F-(32S)   F-(36Ar)   F-(40Ca)   F-(44Ti)   F-(48Cr)   F-(52Fe)   F-(56Ni)   F-(60Zn)   F-(64Ge)   F-(68Se)   
-17.930 -18.972 7.937e+00 3.440e+00 -1.964e+00 7.928e+00 6.274e+00 3.779e+00 -1.449e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.406e+00 8.234e+00 6.277e+00 -2.002e+00 -6.653e+00 -1.033e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.449e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.848 -18.889 7.937e+00 3.440e+00 -1.881e+00 7.928e+00 6.274e+00 3.779e+00 -1.433e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.323e+00 8.234e+00 6.277e+00 -1.919e+00 -6.570e+00 -1.024e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.433e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.765 -18.806 7.937e+00 3.440e+00 -1.798e+00 7.928e+00 6.274e+00 3.779e+00 -1.416e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.239e+00 8.234e+00 6.277e+00 -1.836e+00 -6.486e+00 -1.016e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.416e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.723 -18.765 7.937e+00 3.440e+00 -1.756e+00 7.928e+00 6.274e+00 3.779e+00 -1.408e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.198e+00 8.234e+00 6.277e+00 -1.794e+00 -6.445e+00 -1.012e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.408e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.641 -18.682 7.937e+00 3.440e+00 -1.673e+00 7.928e+00 6.274e+00 3.779e+00 -1.391e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.114e+00 8.234e+00 6.277e+00 -1.711e+00 -6.361e+00 -1.004e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.391e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.599 -18.641 7.937e+00 3.440e+00 -1.631e+00 7.928e+00 6.274e+00 3.779e+00 -1.383e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.073e+00 8.234e+00 6.277e+00 -1.669e+00 -6.320e+00 -9.994e+00 -2.398e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.383e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.516 -18.558 7.937e+00 3.440e+00 -1.548e+00 7.928e+00 6.274e+00 3.779e+00 -1.366e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -1.990e+00 8.234e+00 6.277e+00 -1.586e+00 -6.237e+00 -9.911e+00 -2.397e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.366e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.434 -18.475 7.937e+00 3.440e+00 -1.465e+00 7.928e+00 6.274e+00 3.779e+00 -1.349e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -1.907e+00 8.234e+00 6.277e+00 -1.503e+00 -6.154e+00 -9.828e+00 -2.395e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.349e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.392 -18.434 7.937e+00 3.440e+00 -1.423e+00 7.928e+00 6.274e+00 3.779e+00 -1.341e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -1.865e+00 8.234e+00 6.277e+00 -1.461e+00 -6.112e+00 -9.787e+00 -2.393e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.341e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.309 -18.351 7.937e+00 3.440e+00 -1.340e+00 7.928e+00 6.274e+00 3.779e+00 -1.324e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -1.782e+00 8.234e+00 6.277e+00 -1.378e+00 -6.029e+00 -9.704e+00 -2.388e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.937e+00 8.234e+00 6.277e+00 7.928e+00 6.274e+00 3.779e+00 -1.324e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
