# ASY+PE method (with partition functions): 5729 integration steps in 6.1043e-02 seconds
# All quantities except Asy, RG_PE, and sumX are log10(x)
# Log of absolute values for E and dE/dt as they can be negative
# Units: t and dt in s; E in erg; dE/dt in erg/g/s; others dimensionless 
#
#    t     dt     |E|  |dE/dt| Asy  Equil  sumX  X(4He)     X(12C)     X(16O)     X(20Ne)     X(24Mg)     X(28Si)     X(32S)     X(36Ar)     X(40Ca)     X(44Ti)     X(48Cr)     X(52Fe)     X(56Ni)     X(60Zn)     X(64Ge)     X(68Se)     

-17.227 -18.268 10.991 28.219 0.000 0.000 1.000 -inf -7.058e+00 -9.8477e+00 -3.010e-01 -7.0295e+00 -3.010e-01 -8.5701e+00 -6.378e+00 -8.0768e+00 -7.690e+00 -1.0110e+01 -9.380e+00 -1.0824e+01 -2.387e+01 -8.9174e+00 -2.400e+01 -2.1607e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-17.185 -18.227 11.033 28.219 0.000 0.000 1.000 -inf -7.017e+00 -9.8063e+00 -3.010e-01 -6.9881e+00 -3.010e-01 -8.5287e+00 -6.336e+00 -8.0354e+00 -7.648e+00 -1.0069e+01 -9.339e+00 -1.0782e+01 -2.383e+01 -8.8760e+00 -2.400e+01 -2.1359e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-17.103 -18.144 11.116 28.219 0.000 0.000 1.000 -inf -6.934e+00 -9.7235e+00 -3.010e-01 -6.9053e+00 -3.010e-01 -8.4459e+00 -6.253e+00 -7.9526e+00 -7.566e+00 -9.9862e+00 -9.256e+00 -1.0700e+01 -2.374e+01 -8.7932e+00 -2.400e+01 -2.0862e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-17.061 -18.103 11.157 28.219 0.000 0.000 1.000 -inf -6.892e+00 -9.6821e+00 -3.010e-01 -6.8639e+00 -3.010e-01 -8.4045e+00 -6.212e+00 -7.9112e+00 -7.524e+00 -9.9448e+00 -9.215e+00 -1.0658e+01 -2.368e+01 -8.7518e+00 -2.400e+01 -2.0613e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.978 -18.020 11.240 28.219 0.000 0.000 1.000 -inf -6.809e+00 -9.5993e+00 -3.010e-01 -6.7811e+00 -3.010e-01 -8.3218e+00 -6.129e+00 -7.8284e+00 -7.441e+00 -9.8620e+00 -9.132e+00 -1.0575e+01 -2.353e+01 -8.6690e+00 -2.400e+01 -2.0116e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.896 -17.937 11.323 28.219 0.000 0.000 1.000 -inf -6.726e+00 -9.5165e+00 -3.010e-01 -6.6983e+00 -3.010e-01 -8.2390e+00 -6.046e+00 -7.7456e+00 -7.358e+00 -9.7792e+00 -9.049e+00 -1.0493e+01 -2.335e+01 -8.5862e+00 -2.400e+01 -1.9619e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.854 -17.896 11.364 28.219 0.000 0.000 1.000 -inf -6.685e+00 -9.4751e+00 -3.010e-01 -6.6569e+00 -3.010e-01 -8.1976e+00 -6.005e+00 -7.7042e+00 -7.317e+00 -9.7378e+00 -9.008e+00 -1.0451e+01 -2.325e+01 -8.5448e+00 -2.400e+01 -1.9371e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.771 -17.813 11.447 28.219 0.000 0.000 1.000 -inf -6.602e+00 -9.3924e+00 -3.010e-01 -6.5742e+00 -3.010e-01 -8.1148e+00 -5.922e+00 -7.6215e+00 -7.234e+00 -9.6550e+00 -8.925e+00 -1.0368e+01 -2.304e+01 -8.4620e+00 -2.400e+01 -1.8874e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.730 -17.771 11.489 28.219 0.000 0.000 1.000 -inf -6.561e+00 -9.3510e+00 -3.010e-01 -6.5328e+00 -3.010e-01 -8.0734e+00 -5.881e+00 -7.5801e+00 -7.193e+00 -9.6137e+00 -8.883e+00 -1.0327e+01 -2.292e+01 -8.4206e+00 -2.400e+01 -1.8625e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.647 -17.689 11.571 28.219 0.000 0.000 1.000 -inf -6.478e+00 -9.2682e+00 -3.010e-01 -6.4500e+00 -3.010e-01 -7.9906e+00 -5.798e+00 -7.4973e+00 -7.110e+00 -9.5309e+00 -8.800e+00 -1.0244e+01 -2.269e+01 -8.3378e+00 -2.400e+01 -1.8128e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.564 -17.606 11.654 28.219 0.000 0.000 1.000 -inf -6.395e+00 -9.1854e+00 -3.010e-01 -6.3672e+00 -3.010e-01 -7.9078e+00 -5.715e+00 -7.4145e+00 -7.027e+00 -9.4481e+00 -8.718e+00 -1.0161e+01 -2.245e+01 -8.2551e+00 -2.400e+01 -1.7631e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.523 -17.564 11.696 28.219 0.000 0.000 1.000 -inf -6.354e+00 -9.1440e+00 -3.010e-01 -6.3258e+00 -3.010e-01 -7.8664e+00 -5.674e+00 -7.3731e+00 -6.986e+00 -9.4067e+00 -8.676e+00 -1.0120e+01 -2.233e+01 -8.2137e+00 -2.400e+01 -1.7383e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.440 -17.482 11.778 28.219 0.000 0.000 1.000 -inf -6.271e+00 -9.0612e+00 -3.010e-01 -6.2430e+00 -3.010e-01 -7.7836e+00 -5.591e+00 -7.2903e+00 -6.903e+00 -9.3239e+00 -8.593e+00 -1.0037e+01 -2.209e+01 -8.1309e+00 -2.400e+01 -1.6886e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.399 -17.440 11.820 28.219 0.000 0.000 1.000 -inf -6.230e+00 -9.0198e+00 -3.010e-01 -6.2016e+00 -3.010e-01 -7.7423e+00 -5.549e+00 -7.2489e+00 -6.861e+00 -9.2825e+00 -8.552e+00 -9.9959e+00 -2.197e+01 -8.0895e+00 -2.400e+01 -1.6638e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.316 -17.357 11.903 28.219 0.000 0.000 1.000 -inf -6.147e+00 -8.9370e+00 -3.010e-01 -6.1188e+00 -3.010e-01 -7.6595e+00 -5.467e+00 -7.1661e+00 -6.779e+00 -9.1997e+00 -8.469e+00 -9.9131e+00 -2.172e+01 -8.0067e+00 -2.400e+01 -1.6141e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.233 -17.275 11.985 28.219 0.000 0.000 1.000 -inf -6.064e+00 -8.8542e+00 -3.010e-01 -6.0361e+00 -3.010e-01 -7.5767e+00 -5.384e+00 -7.0834e+00 -6.696e+00 -9.1169e+00 -8.386e+00 -9.8303e+00 -2.147e+01 -7.9239e+00 -2.400e+01 -1.5644e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.192 -17.233 12.027 28.219 0.000 0.000 1.000 -inf -6.023e+00 -8.8128e+00 -3.010e-01 -5.9947e+00 -3.010e-01 -7.5353e+00 -5.342e+00 -7.0420e+00 -6.654e+00 -9.0755e+00 -8.345e+00 -9.7889e+00 -2.135e+01 -7.8825e+00 -2.400e+01 -1.5396e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.109 -17.150 12.110 28.219 0.000 0.000 1.000 -inf -5.940e+00 -8.7301e+00 -3.010e-01 -5.9119e+00 -3.010e-01 -7.4525e+00 -5.260e+00 -6.9592e+00 -6.572e+00 -8.9927e+00 -8.262e+00 -9.7061e+00 -2.110e+01 -7.7997e+00 -2.400e+01 -1.4899e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-16.026 -17.068 12.192 28.219 0.000 0.000 1.000 -inf -5.857e+00 -8.6473e+00 -3.010e-01 -5.8291e+00 -3.010e-01 -7.3697e+00 -5.177e+00 -6.8764e+00 -6.489e+00 -8.9099e+00 -8.179e+00 -9.6233e+00 -2.085e+01 -7.7169e+00 -2.400e+01 -1.4402e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.985 -17.026 12.234 28.219 0.000 0.000 1.000 -inf -5.816e+00 -8.6059e+00 -3.010e-01 -5.7877e+00 -3.010e-01 -7.3283e+00 -5.135e+00 -6.8350e+00 -6.447e+00 -8.8686e+00 -8.138e+00 -9.5819e+00 -2.073e+01 -7.6756e+00 -2.400e+01 -1.4154e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.902 -16.944 12.317 28.219 0.000 0.000 1.000 -inf -5.733e+00 -8.5231e+00 -3.010e-01 -5.7049e+00 -3.010e-01 -7.2455e+00 -5.053e+00 -6.7522e+00 -6.365e+00 -8.7858e+00 -8.055e+00 -9.4991e+00 -2.048e+01 -7.5928e+00 -2.400e+01 -1.3657e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.861 -16.902 12.358 28.219 0.000 0.000 1.000 -inf -5.691e+00 -8.4817e+00 -3.010e-01 -5.6635e+00 -3.010e-01 -7.2042e+00 -5.011e+00 -6.7108e+00 -6.323e+00 -8.7444e+00 -8.014e+00 -9.4577e+00 -2.035e+01 -7.5514e+00 -2.400e+01 -1.3409e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.778 -16.819 12.441 28.219 0.000 0.000 1.000 -inf -5.609e+00 -8.3989e+00 -3.010e-01 -5.5807e+00 -3.010e-01 -7.1214e+00 -4.928e+00 -6.6280e+00 -6.240e+00 -8.6616e+00 -7.931e+00 -9.3749e+00 -2.011e+01 -7.4686e+00 -2.400e+01 -1.2912e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.695 -16.737 12.524 28.219 0.000 0.000 1.000 -inf -5.526e+00 -8.3161e+00 -3.010e-01 -5.4980e+00 -3.010e-01 -7.0386e+00 -4.846e+00 -6.5453e+00 -6.158e+00 -8.5788e+00 -7.848e+00 -9.2921e+00 -1.986e+01 -7.3858e+00 -2.400e+01 -1.2415e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.654 -16.695 12.565 28.219 0.000 0.000 1.000 -inf -5.484e+00 -8.2747e+00 -3.010e-01 -5.4566e+00 -3.010e-01 -6.9972e+00 -4.804e+00 -6.5039e+00 -6.116e+00 -8.5374e+00 -7.807e+00 -9.2507e+00 -1.973e+01 -7.3444e+00 -2.400e+01 -1.2167e+01 -2.400e+01 -2.3999e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.571 -16.612 12.648 28.219 0.000 0.000 1.000 -inf -5.402e+00 -8.1919e+00 -3.011e-01 -5.3738e+00 -3.010e-01 -6.9144e+00 -4.721e+00 -6.4211e+00 -6.033e+00 -8.4546e+00 -7.724e+00 -9.1678e+00 -1.949e+01 -7.2616e+00 -2.400e+01 -1.1670e+01 -2.400e+01 -2.3996e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.530 -16.571 12.689 28.219 0.000 0.000 1.000 -inf -5.360e+00 -8.1505e+00 -3.011e-01 -5.3324e+00 -3.010e-01 -6.8730e+00 -4.680e+00 -6.3797e+00 -5.992e+00 -8.4132e+00 -7.683e+00 -9.1264e+00 -1.936e+01 -7.2202e+00 -2.400e+01 -1.1422e+01 -2.400e+01 -2.3992e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.447 -16.488 12.772 28.219 0.000 0.000 1.000 -inf -5.277e+00 -8.0677e+00 -3.011e-01 -5.2496e+00 -3.010e-01 -6.7902e+00 -4.597e+00 -6.2969e+00 -5.909e+00 -8.3304e+00 -7.600e+00 -9.0436e+00 -1.911e+01 -7.1374e+00 -2.400e+01 -1.0925e+01 -2.400e+01 -2.3963e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.364 -16.405 12.855 28.219 0.000 0.000 1.000 -inf -5.195e+00 -7.9849e+00 -3.011e-01 -5.1668e+00 -3.010e-01 -6.7075e+00 -4.514e+00 -6.2141e+00 -5.827e+00 -8.2475e+00 -7.517e+00 -8.9607e+00 -1.886e+01 -7.0547e+00 -2.400e+01 -1.0429e+01 -2.400e+01 -2.3851e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.323 -16.364 12.896 28.219 0.000 0.000 1.000 -inf -5.153e+00 -7.9435e+00 -3.011e-01 -5.1254e+00 -3.010e-01 -6.6661e+00 -4.473e+00 -6.1727e+00 -5.785e+00 -8.2061e+00 -7.476e+00 -8.9193e+00 -1.874e+01 -7.0133e+00 -2.400e+01 -1.0181e+01 -2.400e+01 -2.3726e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.240 -16.281 12.979 28.219 0.000 0.000 1.000 -inf -5.070e+00 -7.8607e+00 -3.011e-01 -5.0427e+00 -3.010e-01 -6.5833e+00 -4.390e+00 -6.0899e+00 -5.702e+00 -8.1233e+00 -7.393e+00 -8.8364e+00 -1.849e+01 -6.9305e+00 -2.400e+01 -9.6852e+00 -2.400e+01 -2.3298e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.198 -16.240 13.020 28.219 0.000 0.000 1.000 -inf -5.029e+00 -7.8192e+00 -3.011e-01 -5.0013e+00 -3.010e-01 -6.5419e+00 -4.349e+00 -6.0485e+00 -5.661e+00 -8.0819e+00 -7.351e+00 -8.7949e+00 -1.837e+01 -6.8891e+00 -2.400e+01 -9.4382e+00 -2.400e+01 -2.3016e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.116 -16.157 13.103 28.219 0.000 0.000 1.000 -inf -4.946e+00 -7.7364e+00 -3.011e-01 -4.9185e+00 -3.010e-01 -6.4591e+00 -4.266e+00 -5.9658e+00 -5.578e+00 -7.9991e+00 -7.269e+00 -8.7120e+00 -1.812e+01 -6.8063e+00 -2.400e+01 -8.9469e+00 -2.400e+01 -2.2390e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
-15.033 -16.074 13.186 28.219 0.000 0.000 1.000 -inf -4.864e+00 -7.6536e+00 -3.011e-01 -4.8357e+00 -3.010e-01 -6.3764e+00 -4.183e+00 -5.8830e+00 -5.495e+00 -7.9162e+00 -7.186e+00 -8.6291e+00 -1.787e+01 -6.7235e+00 -2.400e+01 -8.4640e+00 -2.400e+01 -2.1737e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01 -2.400e+01 -2.4000e+01
