# ASY+PE method (with partition functions): 527 integration steps in 4.0490e-03 seconds
# All quantities except Asy, RG_PE, and sumX are log10(x)
# Log of absolute values for E and dE/dt as they can be negative
# Units: t and dt in s; E in erg; dE/dt in erg/g/s; others dimensionless 
#
#    t     dt     |E|  |dE/dt| Asy  Equil  sumX  X(4He)     X(12C)     X(16O)     

-6.030 -6.994 16.602 22.669 0.000 0.000 1.000 -2.137e+00 -4.566e-01 -1.916e-01
-5.980 -6.944 16.654 22.648 0.000 0.000 1.000 -2.129e+00 -4.778e-01 -1.806e-01
-5.930 -6.894 16.703 22.625 0.000 0.000 1.000 -2.120e+00 -5.016e-01 -1.692e-01
-5.880 -6.844 16.749 22.598 0.000 0.000 1.000 -2.110e+00 -5.283e-01 -1.574e-01
-5.830 -6.794 16.793 22.569 0.000 0.000 1.000 -2.098e+00 -5.583e-01 -1.454e-01
-5.780 -6.744 16.834 22.534 0.000 0.000 1.000 -2.085e+00 -5.919e-01 -1.332e-01
-5.730 -6.694 16.873 22.495 0.000 0.000 1.000 -2.069e+00 -6.295e-01 -1.210e-01
-5.686 -6.703 16.904 22.451 0.000 0.000 1.000 -2.051e+00 -6.699e-01 -1.094e-01
-5.641 -6.653 16.934 22.401 0.000 0.000 1.000 -2.032e+00 -7.107e-01 -9.906e-02
-5.596 -6.603 16.961 22.350 0.000 0.000 1.000 -2.010e+00 -7.562e-01 -8.887e-02
-5.551 -6.553 16.986 22.290 0.000 0.000 1.000 -1.985e+00 -8.068e-01 -7.902e-02
-5.505 -6.503 17.009 22.219 0.000 0.000 1.000 -1.956e+00 -8.628e-01 -6.968e-02
-5.458 -6.453 17.029 22.134 0.000 0.000 1.000 -1.923e+00 -9.241e-01 -6.100e-02
-5.412 -6.403 17.046 22.031 0.000 0.000 1.000 -1.885e+00 -9.907e-01 -5.315e-02
-5.365 -6.353 17.059 21.901 0.000 0.000 1.000 -1.843e+00 -1.062e+00 -4.630e-02
-5.317 -6.303 17.070 21.732 0.000 0.000 1.000 -1.796e+00 -1.136e+00 -4.055e-02
-5.269 -6.253 17.076 21.494 0.000 0.000 1.000 -1.746e+00 -1.211e+00 -3.599e-02
-5.222 -6.203 17.079 21.085 0.000 0.000 1.000 -1.693e+00 -1.284e+00 -3.260e-02
-5.173 -6.153 17.078 20.364 0.000 0.000 1.000 -1.639e+00 -1.353e+00 -3.028e-02
-5.135 -6.205 17.075 21.083 0.000 0.000 1.000 -1.592e+00 -1.407e+00 -2.905e-02
-5.103 -6.249 17.072 21.215 0.000 0.000 1.000 -1.556e+00 -1.449e+00 -2.842e-02
-5.074 -6.276 17.068 21.276 0.000 0.000 1.000 -1.525e+00 -1.484e+00 -2.811e-02
-5.050 -6.311 17.065 21.307 0.000 0.500 1.000 -1.499e+00 -1.512e+00 -2.800e-02
-5.024 -6.261 17.060 21.322 0.000 0.500 1.000 -1.475e+00 -1.537e+00 -2.807e-02
-4.997 -6.211 17.056 21.298 0.000 0.500 1.000 -1.449e+00 -1.562e+00 -2.823e-02
-4.968 -6.161 17.051 21.272 0.000 0.500 1.000 -1.424e+00 -1.588e+00 -2.850e-02
-4.938 -6.111 17.045 21.246 0.000 0.500 1.000 -1.398e+00 -1.615e+00 -2.887e-02
-4.906 -6.061 17.040 21.220 0.000 0.500 1.000 -1.371e+00 -1.642e+00 -2.937e-02
-4.873 -6.011 17.034 21.193 0.000 0.500 1.000 -1.344e+00 -1.669e+00 -2.997e-02
-4.839 -5.961 17.027 21.165 0.000 0.500 1.000 -1.317e+00 -1.697e+00 -3.071e-02
-4.804 -5.911 17.020 21.137 0.000 0.500 1.000 -1.290e+00 -1.724e+00 -3.157e-02
-4.768 -5.861 17.013 21.109 0.000 0.500 1.000 -1.263e+00 -1.753e+00 -3.256e-02
-4.730 -5.811 17.005 21.081 0.000 0.500 1.000 -1.236e+00 -1.781e+00 -3.368e-02
-4.691 -5.761 16.996 21.052 0.000 0.500 1.000 -1.209e+00 -1.809e+00 -3.495e-02
-4.652 -5.711 16.987 21.024 0.000 0.500 1.000 -1.182e+00 -1.838e+00 -3.635e-02
-4.611 -5.661 16.978 20.995 0.000 0.500 1.000 -1.155e+00 -1.866e+00 -3.790e-02
-4.570 -5.611 16.967 20.966 0.000 0.500 1.000 -1.129e+00 -1.894e+00 -3.960e-02
-4.528 -5.561 16.956 20.937 0.000 0.500 1.000 -1.102e+00 -1.923e+00 -4.144e-02
-4.485 -5.511 16.944 20.907 0.000 0.500 1.000 -1.076e+00 -1.951e+00 -4.345e-02
-4.441 -5.461 16.931 20.877 0.000 0.500 1.000 -1.050e+00 -1.979e+00 -4.561e-02
-4.397 -5.411 16.917 20.847 0.000 0.500 1.000 -1.024e+00 -2.007e+00 -4.794e-02
-4.352 -5.361 16.901 20.817 0.000 0.500 1.000 -9.981e-01 -2.036e+00 -5.044e-02
-4.307 -5.311 16.885 20.786 0.000 0.500 1.000 -9.727e-01 -2.064e+00 -5.311e-02
-4.261 -5.261 16.867 20.754 0.000 0.000  -nan  -nan  -nan  -nan
-4.219 -5.253    nan    nan 0.000 1.000  -nan  -nan  -nan  -nan
-4.180 -5.244    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-4.143 -5.236    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-4.109 -5.227    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-4.076 -5.218    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-4.046 -5.210    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-4.016 -5.201    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.988 -5.193    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.961 -5.184    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.936 -5.175    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.911 -5.167    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.887 -5.158    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.864 -5.150    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.841 -5.141    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.820 -5.132    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.799 -5.124    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.778 -5.115    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.758 -5.107    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.739 -5.098    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.720 -5.089    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.701 -5.081    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.683 -5.072    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.666 -5.064    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.648 -5.055    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.631 -5.046    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.615 -5.038    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.598 -5.029    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.582 -5.021    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.566 -5.012    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.551 -5.003    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.535 -4.995    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.520 -4.986    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.505 -4.978    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.491 -4.969    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.476 -4.960    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.462 -4.952    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.448 -4.943    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.434 -4.935    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.420 -4.926    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.406 -4.917    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.393 -4.909    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.380 -4.900    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.366 -4.892    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.353 -4.883    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.341 -4.874    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.328 -4.866    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.315 -4.857    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.303 -4.849    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.290 -4.840    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.278 -4.831    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.266 -4.823    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.254 -4.814    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.242 -4.806    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.230 -4.797    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.218 -4.788    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.206 -4.780    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.194 -4.771    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.183 -4.763    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.171 -4.754    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.160 -4.745    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.149 -4.737    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.137 -4.728    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.126 -4.720    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.115 -4.711    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.104 -4.702    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.093 -4.694    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.082 -4.685    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.071 -4.677    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.060 -4.668    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.049 -4.659    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.039 -4.651    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.028 -4.642    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-3.017 -4.634    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-3.007 -4.625    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
-2.996 -4.616    nan   -inf 0.000 1.000  -nan  -nan  -nan  -nan
-2.986 -4.608    nan   -inf 0.000 1.000  -nan   nan   nan  -nan
