# All quantities except Asy and RG_PE are log_10; dE/dt in erg/g/s
#   t      dt    |E|  |dE/dt|  Asy  RG_PE sumX   (2,2) (6,6) (8,8) (10,10) (12,12) 
-10.120 -11.255 12.604 22.724 0.000 0.000 1.000 -5.276 -0.301 -0.301 -9.223 -9.223
-10.000 -11.135 12.724 22.724 0.000 0.000 1.000 -5.156 -0.301 -0.301 -9.223 -9.223
-9.880 -11.015 12.844 22.723 0.000 0.000 1.000 -5.036 -0.301 -0.301 -9.223 -9.223
-9.760 -10.895 12.964 22.723 0.000 0.000 1.000 -4.916 -0.301 -0.301 -9.223 -9.223
-9.640 -10.775 13.084 22.723 0.000 0.000 1.000 -4.796 -0.301 -0.301 -9.223 -9.223
-9.520 -10.655 13.203 22.722 0.000 0.000 1.000 -4.676 -0.301 -0.301 -9.223 -9.223
-9.400 -10.535 13.323 22.721 0.000 0.000 1.000 -4.557 -0.301 -0.301 -9.223 -9.223
-9.280 -10.415 13.442 22.720 0.000 0.000 1.000 -4.437 -0.301 -0.301 -9.223 -9.223
-9.160 -10.295 13.561 22.718 0.000 0.000 1.000 -4.317 -0.301 -0.301 -9.223 -9.223
-9.040 -10.175 13.680 22.716 0.000 0.000 1.000 -4.198 -0.301 -0.301 -9.223 -9.223
-8.920 -10.055 13.799 22.713 0.000 0.000 1.000 -4.078 -0.301 -0.301 -9.223 -9.223
-8.800 -9.935 13.917 22.709 0.000 0.000 1.000 -3.959 -0.301 -0.301 -9.223 -9.223
-8.680 -9.815 14.034 22.704 0.000 0.000 1.000 -3.840 -0.301 -0.301 -9.223 -9.223
-8.560 -9.695 14.151 22.697 0.000 0.000 1.000 -3.722 -0.301 -0.301 -9.223 -9.223
-8.440 -9.575 14.267 22.688 0.000 0.000 1.000 -3.604 -0.301 -0.301 -9.223 -9.223
-8.320 -9.455 14.381 22.677 0.000 0.000 1.000 -3.486 -0.301 -0.301 -9.223 -9.223
-8.200 -9.335 14.493 22.660 0.000 0.000 1.000 -3.370 -0.301 -0.301 -9.223 -9.223
-8.080 -9.215 14.603 22.639 0.000 0.000 1.000 -3.254 -0.301 -0.301 -9.223 -9.223
-7.960 -9.095 14.709 22.609 0.000 0.000 1.000 -3.140 -0.301 -0.301 -9.223 -9.223
-7.840 -8.975 14.810 22.568 0.000 0.000 1.000 -3.027 -0.302 -0.301 -9.223 -9.223
-7.720 -8.855 14.905 22.509 0.000 0.500 1.000 -2.917 -0.302 -0.301 -9.223 -9.223
-7.600 -8.735 14.991 22.423 0.000 0.500 1.000 -2.810 -0.302 -0.301 -9.223 -9.223
-7.480 -8.615 15.064 22.285 0.000 0.000 1.000 -2.707 -0.303 -0.301 -9.223 -9.223
-7.360 -8.495 15.117 22.028 0.000 0.000 1.000 -2.609 -0.304 -0.301 -9.223 -9.223
-7.240 -8.375 15.139 20.813 0.000 0.000 1.000 -2.518 -0.305 -0.300 -9.223 -9.223
-7.120 -8.255 15.104 22.023 0.000 0.000 1.000 -2.434 -0.307 -0.298 -9.223 -9.223
-7.000 -8.135 14.930 22.348 0.000 0.000 1.000 -2.361 -0.310 -0.296 -9.223 -9.223
-6.880 -8.015 13.857 22.528 0.000 0.000 1.000 -2.299 -0.315 -0.292 -9.223 -9.223
-6.760 -7.895 15.239 22.639 0.000 0.000 1.000 -2.249 -0.322 -0.286 -9.223 -9.223
-6.640 -7.775 15.642 22.705 0.000 0.000 1.000 -2.213 -0.332 -0.277 -9.223 -9.223
-6.520 -7.655 15.917 22.737 0.000 0.000 1.000 -2.189 -0.346 -0.266 -9.223 -9.223
-6.400 -7.535 16.132 22.741 0.000 0.000 1.000 -2.173 -0.365 -0.251 -9.223 -9.223
-6.280 -7.415 16.310 22.724 0.000 0.000 1.000 -2.161 -0.390 -0.232 -9.223 -9.223
-6.160 -7.297 16.461 22.685 0.000 0.000 1.000 -2.148 -0.424 -0.210 -9.223 -9.223
-6.040 -7.252 16.592 22.645 0.000 0.000 1.000 -2.132 -0.469 -0.185 -9.223 -9.223
-5.920 -7.193 16.707 22.577 0.000 0.000 1.000 -2.110 -0.528 -0.158 -9.223 -9.223
-5.800 -7.129 16.806 22.500 0.000 0.000 1.000 -2.079 -0.604 -0.129 -9.223 -9.223
-5.680 -7.021 16.891 22.367 0.000 0.000 1.000 -2.034 -0.704 -0.101 -9.223 -9.223
-5.560 -6.897 16.958 22.194 0.000 0.000 1.000 -1.970 -0.833 -0.075 -9.223 -9.223
-5.440 -6.760 17.007 21.963 0.000 0.000 1.000 -1.882 -0.992 -0.053 -9.223 -9.223
-5.320 -6.605 17.034 21.540 0.000 0.000 1.000 -1.766 -1.177 -0.038 -9.223 -9.223
-5.200 -6.424 17.038 20.925 0.000 0.000 1.000 -1.634 -1.356 -0.030 -9.223 -9.223
-5.080 -6.815 17.025 21.296 0.000 0.000 1.000 -1.509 -1.501 -0.028 -9.223 -9.223
-4.960 -7.220 17.003 21.251 0.000 0.500 1.001 -1.400 -1.614 -0.028 -9.223 -9.223
-4.840 -7.076 16.972 21.290 0.000 0.500 1.001 -1.303 -1.718 -0.030 -9.223 -9.223
-4.720 -7.337 16.931 21.227 0.000 0.500 1.002 -1.216 -1.809 -0.034 -9.223 -9.223
-4.600 -7.173 16.878 21.152 0.000 0.500 1.002 -1.136 -1.892 -0.038 -9.223 -9.223
-4.480 -7.107 16.809 21.115 0.000 0.500 1.002 -1.062 -1.973 -0.044 -9.223 -9.223
-4.360 -7.198 16.714 21.043 0.000 0.500 1.002 -0.992 -2.048 -0.050 -9.223 -9.223
-4.240 -6.994 16.578 20.965 0.333 0.500 1.002 -0.926 -2.120 -0.057 -9.223 -9.223
-4.120 -7.162 16.354 20.879 0.000 0.500 1.002 -0.865 -2.189 -0.066 -9.223 -9.223
-4.000 -7.322 15.805 20.779 0.000 0.500 1.003 -0.808 -2.254 -0.075 -9.223 -9.223
