# All quantities actual values (not log10) 
#
# time(s)    dt(s)      dE(erg)  E(erg/g/s)    T(K)    rho(g/cm^3) 2/Rmax(s)
8.4463e+16 1.2910e+10 -2.6519e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
1.0077e+17 1.6331e+10 2.3568e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
1.2023e+17 1.6797e+10 -2.1142e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
1.4344e+17 2.1052e+10 -1.9091e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
1.7113e+17 2.0644e+10 1.7202e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
2.0417e+17 2.5218e+10 1.5600e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
2.4359e+17 2.3653e+10 1.4115e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
2.9063e+17 2.8798e+10 -1.2922e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
3.4674e+17 2.8610e+10 1.1744e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
4.1368e+17 3.0149e+10 1.0650e-06 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
4.9355e+17 3.8868e+10 9.7385e-07 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
5.8884e+17 4.0927e+10 -8.8849e-07 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
7.0253e+17 4.9595e+10 -8.1037e-07 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
8.3817e+17 4.4363e+10 7.3818e-07 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
1.0000e+18 3.6921e+12 9.1576e-09 4.5299e+18 2.5000e+07 1.0000e+02 1.8697e+02
