
#    t     dt   F+(4He)   F+(12C)   F+(16O)   F+(20Ne)   F+(24Mg)   F+(28Si)   F+(32S)   F+(36Ar)   F+(40Ca)   F+(44Ti)   F+(48Cr)   F+(52Fe)   F+(56Ni)   F+(60Zn)   F+(64Ge)   F+(68Se)   F-(4He)   F-(12C)   F-(16O)   F-(20Ne)   F-(24Mg)   F-(28Si)   F-(32S)   F-(36Ar)   F-(40Ca)   F-(44Ti)   F-(48Cr)   F-(52Fe)   F-(56Ni)   F-(60Zn)   F-(64Ge)   F-(68Se)   dF(4He)   dF(12C)   dF(16O)   dF(20Ne)   dF(24Mg)   dF(28Si)   dF(32S)   dF(36Ar)   dF(40Ca)   dF(44Ti)   dF(48Cr)   dF(52Fe)   dF(56Ni)   dF(60Zn)   dF(64Ge)   dF(68Se)   
-13.482 -14.482 9.563e+00 6.859e+00 6.237e+00 9.544e+00 8.155e+00 6.402e+00 -7.635e-01 -9.105e+00 -1.822e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.495e+00 9.854e+00 8.191e+00 6.235e+00 2.824e+00 3.755e-01 -5.413e+00 -1.444e+01 -2.389e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.563e+00 9.853e+00 8.186e+00 9.544e+00 8.155e+00 6.402e+00 -7.635e-01 -9.105e+00 -1.822e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.399 -14.399 9.562e+00 6.859e+00 6.319e+00 9.543e+00 8.154e+00 6.402e+00 -5.982e-01 -8.774e+00 -1.772e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.579e+00 9.853e+00 8.190e+00 6.318e+00 2.909e+00 4.650e-01 -5.165e+00 -1.403e+01 -2.367e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.562e+00 9.852e+00 8.184e+00 9.543e+00 8.154e+00 6.402e+00 -5.982e-01 -8.774e+00 -1.772e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.358 -14.358 9.562e+00 6.859e+00 6.360e+00 9.542e+00 8.154e+00 6.402e+00 -5.155e-01 -8.609e+00 -1.747e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.622e+00 9.852e+00 8.190e+00 6.359e+00 2.952e+00 5.102e-01 -5.041e+00 -1.382e+01 -2.350e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.562e+00 9.852e+00 8.183e+00 9.542e+00 8.154e+00 6.402e+00 -5.156e-01 -8.609e+00 -1.747e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.275 -14.275 9.560e+00 6.859e+00 6.442e+00 9.541e+00 8.153e+00 6.403e+00 -3.503e-01 -8.279e+00 -1.698e+01 -2.398e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.707e+00 9.851e+00 8.189e+00 6.441e+00 3.038e+00 6.017e-01 -4.792e+00 -1.341e+01 -2.303e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.560e+00 9.850e+00 8.181e+00 9.541e+00 8.153e+00 6.403e+00 -3.503e-01 -8.279e+00 -1.698e+01 -2.398e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.192 -14.192 9.559e+00 6.859e+00 6.524e+00 9.539e+00 8.153e+00 6.403e+00 -1.852e-01 -7.949e+00 -1.648e+01 -2.390e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.792e+00 9.849e+00 8.189e+00 6.523e+00 3.125e+00 6.947e-01 -4.544e+00 -1.300e+01 -2.249e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.559e+00 9.849e+00 8.179e+00 9.539e+00 8.153e+00 6.403e+00 -1.852e-01 -7.949e+00 -1.648e+01 -2.390e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.110 -14.110 9.557e+00 6.859e+00 6.606e+00 9.537e+00 8.152e+00 6.404e+00 -2.012e-02 -7.619e+00 -1.599e+01 -2.365e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.879e+00 9.847e+00 8.188e+00 6.605e+00 3.212e+00 7.896e-01 -4.296e+00 -1.258e+01 -2.192e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.557e+00 9.847e+00 8.176e+00 9.537e+00 8.152e+00 6.404e+00 -2.014e-02 -7.619e+00 -1.599e+01 -2.365e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.027 -14.027 9.555e+00 6.859e+00 6.687e+00 9.535e+00 8.150e+00 6.405e+00 1.448e-01 -7.289e+00 -1.549e+01 -2.318e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 4.966e+00 9.845e+00 8.187e+00 6.687e+00 3.300e+00 8.865e-01 -4.048e+00 -1.217e+01 -2.134e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.555e+00 9.845e+00 8.173e+00 9.535e+00 8.150e+00 6.405e+00 1.448e-01 -7.289e+00 -1.549e+01 -2.318e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.944 -13.944 9.552e+00 6.858e+00 6.769e+00 9.532e+00 8.149e+00 6.406e+00 3.096e-01 -6.960e+00 -1.500e+01 -2.258e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.053e+00 9.842e+00 8.185e+00 6.768e+00 3.389e+00 9.858e-01 -3.801e+00 -1.176e+01 -2.077e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.552e+00 9.842e+00 8.168e+00 9.532e+00 8.149e+00 6.406e+00 3.096e-01 -6.960e+00 -1.500e+01 -2.258e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.861 -13.861 9.549e+00 6.858e+00 6.850e+00 9.529e+00 8.147e+00 6.407e+00 4.743e-01 -6.631e+00 -1.451e+01 -2.193e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.142e+00 9.839e+00 8.184e+00 6.849e+00 3.479e+00 1.088e+00 -3.553e+00 -1.135e+01 -2.019e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.549e+00 9.839e+00 8.163e+00 9.528e+00 8.147e+00 6.407e+00 4.743e-01 -6.631e+00 -1.451e+01 -2.193e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.778 -13.778 9.545e+00 6.858e+00 6.930e+00 9.525e+00 8.145e+00 6.409e+00 6.388e-01 -6.302e+00 -1.401e+01 -2.128e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.231e+00 9.835e+00 8.182e+00 6.930e+00 3.570e+00 1.192e+00 -3.305e+00 -1.093e+01 -1.961e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.545e+00 9.835e+00 8.157e+00 9.524e+00 8.145e+00 6.409e+00 6.387e-01 -6.302e+00 -1.401e+01 -2.128e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.696 -13.696 9.541e+00 6.858e+00 7.011e+00 9.520e+00 8.143e+00 6.410e+00 8.030e-01 -5.974e+00 -1.352e+01 -2.062e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.322e+00 9.830e+00 8.180e+00 7.011e+00 3.663e+00 1.300e+00 -3.058e+00 -1.052e+01 -1.903e+01 -2.382e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.541e+00 9.830e+00 8.149e+00 9.519e+00 8.143e+00 6.410e+00 8.030e-01 -5.974e+00 -1.352e+01 -2.062e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.613 -13.613 9.535e+00 6.858e+00 7.091e+00 9.514e+00 8.140e+00 6.412e+00 9.670e-01 -5.647e+00 -1.303e+01 -1.997e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.413e+00 9.824e+00 8.177e+00 7.091e+00 3.757e+00 1.411e+00 -2.810e+00 -1.011e+01 -1.846e+01 -2.341e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.535e+00 9.824e+00 8.140e+00 9.513e+00 8.140e+00 6.412e+00 9.669e-01 -5.647e+00 -1.303e+01 -1.997e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.530 -13.530 9.529e+00 6.858e+00 7.170e+00 9.507e+00 8.136e+00 6.415e+00 1.131e+00 -5.321e+00 -1.254e+01 -1.931e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.506e+00 9.817e+00 8.174e+00 7.170e+00 3.853e+00 1.525e+00 -2.563e+00 -9.702e+00 -1.788e+01 -2.278e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.529e+00 9.817e+00 8.128e+00 9.505e+00 8.136e+00 6.415e+00 1.131e+00 -5.321e+00 -1.254e+01 -1.931e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.447 -13.447 9.521e+00 6.858e+00 7.248e+00 9.499e+00 8.132e+00 6.418e+00 1.294e+00 -4.995e+00 -1.205e+01 -1.866e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.601e+00 9.809e+00 8.170e+00 7.249e+00 3.951e+00 1.643e+00 -2.317e+00 -9.293e+00 -1.731e+01 -2.206e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.521e+00 9.809e+00 8.114e+00 9.496e+00 8.132e+00 6.418e+00 1.294e+00 -4.995e+00 -1.205e+01 -1.866e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.364 -13.364 9.512e+00 6.858e+00 7.326e+00 9.489e+00 8.127e+00 6.421e+00 1.457e+00 -4.671e+00 -1.157e+01 -1.801e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.696e+00 9.799e+00 8.165e+00 7.327e+00 4.051e+00 1.765e+00 -2.070e+00 -8.884e+00 -1.673e+01 -2.133e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.511e+00 9.799e+00 8.097e+00 9.486e+00 8.127e+00 6.421e+00 1.456e+00 -4.671e+00 -1.157e+01 -1.801e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.282 -13.282 9.500e+00 6.858e+00 7.402e+00 9.476e+00 8.121e+00 6.425e+00 1.619e+00 -4.348e+00 -1.108e+01 -1.737e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.793e+00 9.787e+00 8.159e+00 7.404e+00 4.153e+00 1.889e+00 -1.824e+00 -8.477e+00 -1.616e+01 -2.060e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.500e+00 9.787e+00 8.076e+00 9.473e+00 8.121e+00 6.425e+00 1.618e+00 -4.348e+00 -1.108e+01 -1.737e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.199 -13.199 9.487e+00 6.859e+00 7.477e+00 9.462e+00 8.114e+00 6.429e+00 1.780e+00 -4.026e+00 -1.060e+01 -1.672e+01 -2.395e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.892e+00 9.773e+00 8.153e+00 7.480e+00 4.257e+00 2.017e+00 -1.579e+00 -8.070e+00 -1.559e+01 -1.988e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.487e+00 9.772e+00 8.050e+00 9.457e+00 8.114e+00 6.429e+00 1.780e+00 -4.026e+00 -1.060e+01 -1.672e+01 -2.395e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.157 -13.157 9.479e+00 6.859e+00 7.515e+00 9.454e+00 8.110e+00 6.431e+00 1.860e+00 -3.866e+00 -1.036e+01 -1.640e+01 -2.388e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 5.942e+00 9.765e+00 8.149e+00 7.518e+00 4.310e+00 2.082e+00 -1.456e+00 -7.868e+00 -1.530e+01 -1.951e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.479e+00 9.764e+00 8.034e+00 9.449e+00 8.110e+00 6.431e+00 1.860e+00 -3.866e+00 -1.036e+01 -1.640e+01 -2.388e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-12.075 -13.075 9.462e+00 6.859e+00 7.588e+00 9.435e+00 8.101e+00 6.436e+00 2.020e+00 -3.547e+00 -9.881e+00 -1.577e+01 -2.351e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.041e+00 9.746e+00 8.140e+00 7.591e+00 4.416e+00 2.214e+00 -1.211e+00 -7.464e+00 -1.473e+01 -1.879e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.462e+00 9.745e+00 7.998e+00 9.429e+00 8.100e+00 6.436e+00 2.020e+00 -3.547e+00 -9.881e+00 -1.577e+01 -2.351e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.992 -12.992 9.442e+00 6.860e+00 7.659e+00 9.413e+00 8.090e+00 6.442e+00 2.179e+00 -3.231e+00 -9.406e+00 -1.513e+01 -2.286e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.142e+00 9.724e+00 8.130e+00 7.664e+00 4.525e+00 2.348e+00 -9.677e-01 -7.062e+00 -1.416e+01 -1.807e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.442e+00 9.724e+00 7.951e+00 9.405e+00 8.090e+00 6.442e+00 2.179e+00 -3.231e+00 -9.406e+00 -1.513e+01 -2.286e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.909 -12.909 9.418e+00 6.860e+00 7.728e+00 9.387e+00 8.077e+00 6.448e+00 2.337e+00 -2.918e+00 -8.936e+00 -1.451e+01 -2.210e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.243e+00 9.698e+00 8.118e+00 7.734e+00 4.634e+00 2.484e+00 -7.248e-01 -6.662e+00 -1.360e+01 -1.736e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.418e+00 9.698e+00 7.891e+00 9.377e+00 8.077e+00 6.448e+00 2.337e+00 -2.918e+00 -8.936e+00 -1.451e+01 -2.210e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.826 -12.826 9.391e+00 6.861e+00 7.795e+00 9.356e+00 8.063e+00 6.455e+00 2.493e+00 -2.608e+00 -8.470e+00 -1.388e+01 -2.132e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.343e+00 9.668e+00 8.104e+00 7.802e+00 4.744e+00 2.621e+00 -4.831e-01 -6.265e+00 -1.304e+01 -1.665e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.390e+00 9.667e+00 7.812e+00 9.344e+00 8.063e+00 6.455e+00 2.493e+00 -2.608e+00 -8.470e+00 -1.388e+01 -2.132e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.744 -12.744 9.359e+00 6.863e+00 7.859e+00 9.320e+00 8.047e+00 6.462e+00 2.647e+00 -2.301e+00 -8.010e+00 -1.327e+01 -2.056e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.442e+00 9.633e+00 8.088e+00 7.867e+00 4.854e+00 2.759e+00 -2.426e-01 -5.871e+00 -1.248e+01 -1.595e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.358e+00 9.632e+00 7.702e+00 9.305e+00 8.046e+00 6.462e+00 2.647e+00 -2.301e+00 -8.010e+00 -1.327e+01 -2.056e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.661 -12.661 9.322e+00 6.865e+00 7.920e+00 9.279e+00 8.028e+00 6.469e+00 2.799e+00 -1.998e+00 -7.556e+00 -1.266e+01 -1.980e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.539e+00 9.592e+00 8.070e+00 7.930e+00 4.965e+00 2.898e+00 -3.781e-03 -5.481e+00 -1.192e+01 -1.525e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.321e+00 9.591e+00 7.536e+00 9.259e+00 8.028e+00 6.469e+00 2.799e+00 -1.999e+00 -7.556e+00 -1.266e+01 -1.980e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.578 -12.578 9.280e+00 6.867e+00 7.977e+00 9.231e+00 8.007e+00 6.476e+00 2.949e+00 -1.701e+00 -7.108e+00 -1.206e+01 -1.905e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.634e+00 9.544e+00 8.049e+00 7.989e+00 5.074e+00 3.036e+00 2.333e-01 -5.094e+00 -1.138e+01 -1.456e+01 -2.398e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.279e+00 9.544e+00 7.230e+00 9.205e+00 8.007e+00 6.476e+00 2.948e+00 -1.701e+00 -7.108e+00 -1.207e+01 -1.905e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.495 -12.495 9.233e+00 6.870e+00 8.031e+00 9.176e+00 7.984e+00 6.484e+00 3.096e+00 -1.408e+00 -6.668e+00 -1.148e+01 -1.831e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.725e+00 9.490e+00 8.025e+00 8.044e+00 5.181e+00 3.173e+00 4.683e-01 -4.712e+00 -1.083e+01 -1.389e+01 -2.389e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.232e+00 9.489e+00 6.159e+00 9.143e+00 7.983e+00 6.484e+00 3.095e+00 -1.408e+00 -6.668e+00 -1.148e+01 -1.831e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.412 -12.412 9.181e+00 6.874e+00 8.080e+00 9.114e+00 7.959e+00 6.491e+00 3.241e+00 -1.120e+00 -6.236e+00 -1.090e+01 -1.759e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.813e+00 9.429e+00 7.999e+00 8.096e+00 5.287e+00 3.309e+00 7.010e-01 -4.335e+00 -1.030e+01 -1.322e+01 -2.354e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.179e+00 9.428e+00 7.316e+00 9.070e+00 7.958e+00 6.491e+00 3.240e+00 -1.121e+00 -6.236e+00 -1.090e+01 -1.759e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.330 -12.330 9.124e+00 6.879e+00 8.125e+00 9.044e+00 7.931e+00 6.499e+00 3.382e+00 -8.386e-01 -5.812e+00 -1.033e+01 -1.688e+01 -2.376e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.895e+00 9.360e+00 7.969e+00 8.143e+00 5.390e+00 3.443e+00 9.313e-01 -3.963e+00 -9.770e+00 -1.256e+01 -2.289e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.121e+00 9.359e+00 7.605e+00 8.986e+00 7.930e+00 6.499e+00 3.381e+00 -8.389e-01 -5.812e+00 -1.033e+01 -1.688e+01 -2.376e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.247 -12.247 9.062e+00 6.885e+00 8.166e+00 8.966e+00 7.902e+00 6.508e+00 3.521e+00 -5.629e-01 -5.397e+00 -9.776e+00 -1.618e+01 -2.322e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 6.972e+00 9.284e+00 7.937e+00 8.185e+00 5.491e+00 3.576e+00 1.159e+00 -3.596e+00 -9.250e+00 -1.191e+01 -2.212e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 9.059e+00 9.282e+00 7.777e+00 8.887e+00 7.901e+00 6.507e+00 3.519e+00 -5.633e-01 -5.397e+00 -9.780e+00 -1.618e+01 -2.322e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.164 -12.164 8.997e+00 6.891e+00 8.200e+00 8.880e+00 7.872e+00 6.517e+00 3.657e+00 -2.931e-01 -4.991e+00 -9.233e+00 -1.550e+01 -2.246e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.042e+00 9.199e+00 7.903e+00 8.222e+00 5.588e+00 3.706e+00 1.384e+00 -3.235e+00 -8.738e+00 -1.128e+01 -2.135e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.992e+00 9.197e+00 7.896e+00 8.772e+00 7.870e+00 6.516e+00 3.654e+00 -2.936e-01 -4.991e+00 -9.237e+00 -1.550e+01 -2.246e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.081 -12.081 8.929e+00 6.899e+00 8.230e+00 8.785e+00 7.841e+00 6.527e+00 3.790e+00 -2.911e-02 -4.594e+00 -8.701e+00 -1.484e+01 -2.167e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.107e+00 9.106e+00 7.867e+00 8.254e+00 5.683e+00 3.835e+00 1.606e+00 -2.880e+00 -8.235e+00 -1.065e+01 -2.059e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.922e+00 9.104e+00 7.983e+00 8.634e+00 7.838e+00 6.526e+00 3.787e+00 -2.973e-02 -4.594e+00 -8.706e+00 -1.484e+01 -2.167e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-11.040 -12.040 8.894e+00 6.903e+00 8.243e+00 8.735e+00 7.825e+00 6.533e+00 3.855e+00 1.008e-01 -4.398e+00 -8.440e+00 -1.451e+01 -2.128e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.137e+00 9.057e+00 7.848e+00 8.268e+00 5.729e+00 3.899e+00 1.716e+00 -2.704e+00 -7.987e+00 -1.035e+01 -2.021e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.886e+00 9.054e+00 8.019e+00 8.554e+00 7.822e+00 6.532e+00 3.852e+00 1.001e-01 -4.399e+00 -8.445e+00 -1.451e+01 -2.128e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.957 -11.957 8.824e+00 6.911e+00 8.263e+00 8.628e+00 7.794e+00 6.546e+00 3.986e+00 3.568e-01 -4.014e+00 -7.925e+00 -1.386e+01 -2.050e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.192e+00 8.953e+00 7.810e+00 8.291e+00 5.819e+00 4.025e+00 1.934e+00 -2.358e+00 -7.497e+00 -9.741e+00 -1.947e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.814e+00 8.949e+00 8.075e+00 8.361e+00 7.789e+00 6.545e+00 3.982e+00 3.559e-01 -4.014e+00 -7.931e+00 -1.386e+01 -2.050e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.874 -11.874 8.755e+00 6.920e+00 8.278e+00 8.514e+00 7.762e+00 6.562e+00 4.114e+00 6.081e-01 -3.636e+00 -7.420e+00 -1.323e+01 -1.974e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.240e+00 8.842e+00 7.771e+00 8.308e+00 5.906e+00 4.151e+00 2.150e+00 -2.016e+00 -7.015e+00 -9.146e+00 -1.875e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.742e+00 8.837e+00 8.117e+00 8.091e+00 7.756e+00 6.561e+00 4.110e+00 6.071e-01 -3.637e+00 -7.428e+00 -1.323e+01 -1.974e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.792 -11.792 8.688e+00 6.929e+00 8.286e+00 8.393e+00 7.731e+00 6.582e+00 4.243e+00 8.557e-01 -3.266e+00 -6.925e+00 -1.261e+01 -1.900e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.282e+00 8.724e+00 7.732e+00 8.319e+00 5.992e+00 4.276e+00 2.364e+00 -1.679e+00 -6.540e+00 -8.561e+00 -1.803e+01 -2.397e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.671e+00 8.717e+00 8.144e+00 7.589e+00 7.723e+00 6.580e+00 4.237e+00 8.545e-01 -3.266e+00 -6.935e+00 -1.261e+01 -1.900e+01 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01
-10.709 -11.709 8.624e+00 6.939e+00 8.288e+00 8.266e+00 7.700e+00 6.606e+00 4.371e+00 1.100e+00 -2.901e+00 -6.438e+00 -1.200e+01 -1.827e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 7.317e+00 8.601e+00 7.695e+00 8.323e+00 6.075e+00 4.403e+00 2.577e+00 -1.346e+00 -6.072e+00 -7.986e+00 -1.733e+01 -2.385e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 8.602e+00 8.591e+00 8.160e+00 7.411e+00 7.690e+00 6.603e+00 4.364e+00 1.099e+00 -2.901e+00 -6.450e+00 -1.200e+01 -1.827e+01 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01
