# QSS+PE method (with partition functions): 904 integration steps in 6.6030e-03 seconds
# All double quantities are log10(x); rates in units of s^-1
#
#      t       dt  1/Rmin   Reaction Rmin    1/Rmax  Reaction Rmax
-9.5193 -10.7235  5.3845 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.4913 -10.6954  5.3285 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.4633 -10.6674  5.2726 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.4353 -10.6394  5.2166 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.4072 -10.6114  5.1607 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.3792 -10.5833  5.1048 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.3231 -10.5273  4.9929 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.2951 -10.4992  4.9370 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.2671 -10.4712  4.8811 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.2391 -10.4432  4.8252 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.2110 -10.4151  4.7693 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.1830 -10.3871  4.7135 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.1550 -10.3591  4.6576 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.1269 -10.3311  4.6018 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.0989 -10.3030  4.5459 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.0709 -10.2750  4.4901 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.0429 -10.2470  4.4343 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-9.0148 -10.2189  4.3785 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.9868 -10.1909  4.3228 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.9588 -10.1629  4.2670 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.9027 -10.1068  4.1556 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.8747 -10.0788  4.0999 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.8467 -10.0508  4.0443 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.8186 -10.0227  3.9887 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.7906 -9.9947  3.9331 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.7626 -9.9667  3.8775 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.7345 -9.9387  3.8220 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.7065 -9.9106  3.7665 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.6785 -9.8826  3.7110 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.6505 -9.8546  3.6556 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.6224 -9.8265  3.6003 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.5944 -9.7985  3.5449 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.5664 -9.7705  3.4896 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.5383 -9.7425  3.4344 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.4823 -9.6864  3.3241 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.4543 -9.6584  3.2691 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.4262 -9.6303  3.2141 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.3982 -9.6023  3.1592 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.3702 -9.5743  3.1043 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.3421 -9.5463  3.0496 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.3141 -9.5182  2.9949 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.2861 -9.4902  2.9403 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.2581 -9.4622  2.8859 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.2300 -9.4341  2.8315 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.2020 -9.4061  2.7772 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.1740 -9.3781  2.7230 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.1459 -9.3501  2.6690 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.1179 -9.3220  2.6151 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.0899 -9.2940  2.5614 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.0338 -9.2379  2.4543 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-8.0058 -9.2099  2.4011 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.9778 -9.1819  2.3480 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.9497 -9.1539  2.2951 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.9217 -9.1258  2.2424 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.8937 -9.0978  2.1899 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.8657 -9.0698  2.1377 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.8376 -9.0417  2.0857 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.8096 -9.0137  2.0340 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.7816 -8.9857  1.9825 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.7535 -8.9577  1.9314 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.7255 -8.9296  1.8806 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.6975 -8.9016  1.8300 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.6694 -8.8736  1.7799 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.6134 -8.8175  1.6807 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.5854 -8.7895  1.6318 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.5573 -8.7615  1.5833 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.5293 -8.7334  1.5352 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.5013 -8.7054  1.4877 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-7.4732 -8.6774  1.4407 he4+he4+he4-->c12 -5.0739 he4+c12-->o16
-7.4452 -8.6493  1.3942 he4+he4+he4-->c12 -5.0969 he4+c12-->o16
-7.4172 -8.6213  1.3484 he4+he4+he4-->c12 -5.1195 he4+c12-->o16
-7.3892 -8.5933  1.3031 he4+he4+he4-->c12 -5.1418 he4+c12-->o16
-7.3611 -8.5653  1.2585 he4+he4+he4-->c12 -5.1637 he4+c12-->o16
-7.3331 -8.5372  1.2146 he4+he4+he4-->c12 -5.1853 he4+c12-->o16
-7.3051 -8.5092  1.1714 he4+he4+he4-->c12 -5.2066 he4+c12-->o16
-7.2770 -8.4812  1.1290 he4+he4+he4-->c12 -5.2274 he4+c12-->o16
-7.2490 -8.4531  1.0873 he4+he4+he4-->c12 -5.2478 he4+c12-->o16
-7.1930 -8.3971  1.0066 he4+he4+he4-->c12 -5.2873 he4+c12-->o16
-7.1649 -8.3691  0.9676 he4+he4+he4-->c12 -5.3063 he4+c12-->o16
-7.1369 -8.3410  0.9295 he4+he4+he4-->c12 -5.3248 he4+c12-->o16
-7.1089 -8.3130  0.8924 he4+he4+he4-->c12 -5.3429 he4+c12-->o16
-7.0808 -8.2850  0.8564 he4+he4+he4-->c12 -5.3604 he4+c12-->o16
-7.0528 -8.2569  0.8214 he4+he4+he4-->c12 -5.3773 he4+c12-->o16
-7.0248 -8.2289  0.7875 he4+he4+he4-->c12 -5.3937 he4+c12-->o16
-6.9968 -8.2009  0.7547 he4+he4+he4-->c12 -5.4095 he4+c12-->o16
-6.9687 -8.1729  0.7231 he4+he4+he4-->c12 -5.4247 he4+c12-->o16
-6.9407 -8.1448  0.6927 he4+he4+he4-->c12 -5.4393 he4+c12-->o16
-6.9127 -8.1168  0.6636 he4+he4+he4-->c12 -5.4532 he4+c12-->o16
-6.8846 -8.0888  0.6356 he4+he4+he4-->c12 -5.4665 he4+c12-->o16
-6.8566 -8.0607  0.6090 he4+he4+he4-->c12 -5.4792 he4+c12-->o16
-6.8286 -8.0327  0.5836 he4+he4+he4-->c12 -5.4912 he4+c12-->o16
-6.7725 -7.9767  0.5368 he4+he4+he4-->c12 -5.5133 he4+c12-->o16
-6.7445 -7.9486  0.5153 he4+he4+he4-->c12 -5.5234 he4+c12-->o16
-6.7165 -7.9206  0.4952 he4+he4+he4-->c12 -5.5329 he4+c12-->o16
-6.6884 -7.8926  0.4763 he4+he4+he4-->c12 -5.5418 he4+c12-->o16
-6.6604 -7.8645  0.4586 he4+he4+he4-->c12 -5.5501 he4+c12-->o16
-6.6324 -7.8365  0.4422 he4+he4+he4-->c12 -5.5577 he4+c12-->o16
-6.6044 -7.8085  0.4269 he4+he4+he4-->c12 -5.5648 he4+c12-->o16
-6.5763 -7.7804  0.4128 he4+he4+he4-->c12 -5.5713 he4+c12-->o16
-6.5483 -7.7524  0.3997 he4+he4+he4-->c12 -5.5774 he4+c12-->o16
-6.5203 -7.7244  0.3877 he4+he4+he4-->c12 -5.5829 he4+c12-->o16
-6.4922 -7.6964  0.3766 he4+he4+he4-->c12 -5.5880 he4+c12-->o16
-6.4642 -7.6683  0.3664 he4+he4+he4-->c12 -5.5927 he4+c12-->o16
-6.4362 -7.6403  0.3569 he4+he4+he4-->c12 -5.5971 he4+c12-->o16
-6.4082 -7.6123  0.3481 he4+he4+he4-->c12 -5.6012 he4+c12-->o16
-6.3521 -7.5562  0.3324 he4+he4+he4-->c12 -5.6085 he4+c12-->o16
-6.3241 -7.5282  0.3252 he4+he4+he4-->c12 -5.6119 he4+c12-->o16
-6.2960 -7.5002  0.3183 he4+he4+he4-->c12 -5.6152 he4+c12-->o16
-6.2680 -7.4721  0.3117 he4+he4+he4-->c12 -5.6184 he4+c12-->o16
-6.2400 -7.4441  0.3052 he4+he4+he4-->c12 -5.6216 he4+c12-->o16
-6.2120 -7.4161  0.2988 he4+he4+he4-->c12 -5.6248 he4+c12-->o16
-6.1839 -7.3880  0.2924 he4+he4+he4-->c12 -5.6280 he4+c12-->o16
-6.1559 -7.3600  0.2859 he4+he4+he4-->c12 -5.6314 he4+c12-->o16
-6.1279 -7.3320  0.2793 he4+he4+he4-->c12 -5.6348 he4+c12-->o16
-6.0998 -7.3040  0.2724 he4+he4+he4-->c12 -5.6385 he4+c12-->o16
-6.0745 -7.3217  0.2651 he4+he4+he4-->c12 -5.6419 he4+c12-->o16
-6.0255 -7.2759  0.2514 he4+he4+he4-->c12 -5.6492 he4+c12-->o16
-6.0018 -7.2759  0.2436 he4+he4+he4-->c12 -5.6530 he4+c12-->o16
-5.9793 -7.2759  0.2360 he4+he4+he4-->c12 -5.6569 he4+c12-->o16
-5.9572 -7.2631  0.2283 he4+he4+he4-->c12 -5.6610 he4+c12-->o16
-5.9145 -7.2374  0.2117 he4+he4+he4-->c12 -5.6696 he4+c12-->o16
-5.8938 -7.2246  0.2030 he4+he4+he4-->c12 -5.6741 he4+c12-->o16
-5.8533 -7.1989  0.1845 he4+he4+he4-->c12 -5.6837 he4+c12-->o16
-5.8336 -7.1861  0.1747 he4+he4+he4-->c12 -5.6888 he4+c12-->o16
-5.7950 -7.1604  0.1541 he4+he4+he4-->c12 -5.6995 he4+c12-->o16
-5.7761 -7.1476  0.1431 he4+he4+he4-->c12 -5.7052 he4+c12-->o16
-5.7391 -7.1219  0.1198 he4+he4+he4-->c12 -5.7174 he4+c12-->o16
-5.7031 -7.0962  0.0946 he4+he4+he4-->c12 -5.7305 he4+c12-->o16
-5.6853 -7.0834  0.0813 he4+he4+he4-->c12 -5.7374 he4+c12-->o16
-5.6505 -7.0577  0.0529 he4+he4+he4-->c12 -5.7522 he4+c12-->o16
-5.6163 -7.0320  0.0223 he4+he4+he4-->c12 -5.7681 he4+c12-->o16
-5.5995 -7.0192  0.0061 he4+he4+he4-->c12 -5.7765 he4+c12-->o16
-5.5662 -6.9935 -0.0282 he4+he4+he4-->c12 -5.7943 he4+c12-->o16
-5.5335 -6.9678 -0.0650 he4+he4+he4-->c12 -5.8134 he4+c12-->o16
-5.5013 -6.9422 -0.1045 he4+he4+he4-->c12 -5.8338 he4+c12-->o16
-5.4696 -6.9165 -0.1467 he4+he4+he4-->c12 -5.8556 he4+c12-->o16
-5.4383 -6.8908 -0.1916 he4+he4+he4-->c12 -5.8787 he4+c12-->o16
-5.4074 -6.8651 -0.2391 he4+he4+he4-->c12 -5.9031 he4+c12-->o16
-5.3769 -6.8395 -0.2891 he4+he4+he4-->c12 -5.9287 he4+c12-->o16
-5.3466 -6.8138 -0.3415 he4+he4+he4-->c12 -5.9555 he4+c12-->o16
-5.3167 -6.7881 -0.3959 he4+he4+he4-->c12 -5.9832 he4+c12-->o16
-5.2871 -6.7624 -0.4521 he4+he4+he4-->c12 -6.0116 he4+c12-->o16
-5.2577 -6.7368 -0.5097 he4+he4+he4-->c12 -6.0406 he4+c12-->o16
-5.2286 -6.7111 -0.5681 he4+he4+he4-->c12 -6.0700 he4+c12-->o16
-5.1997 -6.6854 -0.6270 he4+he4+he4-->c12 -6.0995 he4+c12-->o16
-5.1710 -6.6597 -0.6859 he4+he4+he4-->c12 -6.1289 he4+c12-->o16
-5.1425 -6.6341 -0.7445 he4+he4+he4-->c12 -6.1579 he4+c12-->o16
-5.1141 -6.6084 -0.8022 he4+he4+he4-->c12 -6.1866 he4+c12-->o16
-5.0860 -6.5827 -0.8589 he4+he4+he4-->c12 -6.2146 he4+c12-->o16
-5.0580 -6.5570 -0.9143 he4+he4+he4-->c12 -6.2419 he4+c12-->o16
-5.0162 -6.5185 -0.9947 he4+he4+he4-->c12 -6.2815 he4+c12-->o16
-4.9885 -6.4929 -1.0463 he4+he4+he4-->c12 -6.3069 he4+c12-->o16
-4.9610 -6.4672 -1.0876 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.9336 -6.4415 -1.1465 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.9063 -6.4158 -1.2007 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.8790 -6.3902 -1.2524 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.8384 -6.3517 -1.3258 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.8114 -6.3260 -1.3724 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.7845 -6.3003 -1.4172 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.7576 -6.2746 -1.4604 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.7175 -6.2361 -1.5224 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.6908 -6.2104 -1.5622 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.6642 -6.1848 -1.6007 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.6377 -6.1591 -1.6381 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.5979 -6.1206 -1.6923 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.5715 -6.0949 -1.7273 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.5451 -6.0692 -1.7614 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.5187 -6.0436 -1.7947 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.4793 -6.0050 -1.8432 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.4530 -5.9794 -1.8747 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.4268 -5.9537 -1.9054 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.3879 -5.9280 -1.9504 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.3636 -5.9280 -1.9784 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.3294 -5.9280 -2.0172 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.3081 -5.9280 -2.0411 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.2779 -5.9280 -2.0745 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.2497 -5.9280 -2.1052 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.2147 -5.9280 -2.1427 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.1823 -5.9280 -2.1767 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.1595 -5.9280 -2.2004 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.1240 -5.9280 -2.2366 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.0968 -5.9152 -2.2636 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.0650 -5.9152 -2.2948 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.0347 -5.9023 -2.3237 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-4.0060 -5.8895 -2.3505 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.9785 -5.8895 -2.3758 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.9469 -5.8767 -2.4039 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.9163 -5.8510 -2.4303 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.8867 -5.8382 -2.4550 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.8580 -5.8253 -2.4783 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.8297 -5.7997 -2.5003 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.7974 -5.7740 -2.5243 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.7698 -5.7483 -2.5439 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.7374 -5.7098 -2.5656 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.7093 -5.6713 -2.5834 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.6757 -5.6328 -2.6033 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.6459 -5.5814 -2.6195 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.6198 -5.5301 -2.6326 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.5866 -5.4659 -2.6479 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.5563 -5.4017 -2.6604 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.5237 -5.3375 -2.6724 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.4959 -5.2862 -2.6817 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.4665 -5.2348 -2.6905 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.4357 -5.1835 -2.6989 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.4035 -5.1321 -2.7067 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.3784 -5.0936 -2.7121 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.3438 -5.0423 -2.7189 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.3169 -5.0037 -2.7236 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.2894 -4.9652 -2.7280 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.2516 -4.9139 -2.7333 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.2225 -4.8754 -2.7369 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.1928 -4.8369 -2.7401 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.1625 -4.7983 -2.7431 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.1317 -4.7598 -2.7457 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.1003 -4.7213 -2.7480 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.0791 -4.6957 -2.7494 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.0469 -4.6571 -2.7512 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-3.0142 -4.6186 -2.7527 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-2.9811 -4.5801 -2.7540 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-2.9588 -4.5544 -2.7547 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-2.9251 -4.5159 -2.7556 he4+he4+he4-->c12 -5.0707 c12-->he4+he4+he4
-2.8910 -4.4774 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.8681 -4.4517 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.8334 -4.4132 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.7985 -4.3747 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.7751 -4.3490 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.7397 -4.3105 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.7159 -4.2849 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.6801 -4.2463 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.6562 -4.2207 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.6200 -4.1822 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.5958 -4.1565 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.5594 -4.1180 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.5350 -4.0923 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.4983 -4.0538 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.4737 -4.0281 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.4491 -4.0024 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
-2.4120 -3.9639 -30.0000 he4+he4+he4-->c12     inf c12-->he4+he4+he4
