-17.915 -18.915 10.300 28.219 0.000 0.000 1.000 -7.749e+00 -3.010e-01 -3.010e-01 -7.069e+00 -8.381e+00 -1.007e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.830 -19.823 10.386 28.219 0.000 0.000 1.000 -7.664e+00 -3.010e-01 -3.010e-01 -6.983e+00 -8.295e+00 -9.986e+00 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.745 -18.745 10.471 28.219 0.000 0.000 1.000 -7.578e+00 -3.010e-01 -3.010e-01 -6.898e+00 -8.210e+00 -9.900e+00 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.660 -19.653 10.557 28.219 0.000 0.000 1.000 -7.493e+00 -3.010e-01 -3.010e-01 -6.812e+00 -8.124e+00 -9.815e+00 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.575 -18.575 10.642 28.219 0.000 0.000 1.000 -7.407e+00 -3.010e-01 -3.010e-01 -6.727e+00 -8.039e+00 -9.730e+00 -2.399e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.490 -19.483 10.727 28.219 0.000 0.000 1.000 -7.322e+00 -3.010e-01 -3.010e-01 -6.642e+00 -7.954e+00 -9.644e+00 -2.397e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.405 -18.405 10.813 28.219 0.000 0.000 1.000 -7.237e+00 -3.010e-01 -3.010e-01 -6.557e+00 -7.869e+00 -9.559e+00 -2.396e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.320 -19.313 10.898 28.219 0.000 0.000 1.000 -7.151e+00 -3.010e-01 -3.010e-01 -6.471e+00 -7.783e+00 -9.474e+00 -2.392e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.235 -18.235 10.983 28.219 0.000 0.000 1.000 -7.066e+00 -3.010e-01 -3.010e-01 -6.386e+00 -7.698e+00 -9.389e+00 -2.387e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.150 -19.143 11.068 28.219 0.000 0.000 1.000 -6.981e+00 -3.010e-01 -3.010e-01 -6.301e+00 -7.613e+00 -9.304e+00 -2.379e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-17.065 -18.065 11.153 28.219 0.000 0.000 1.000 -6.896e+00 -3.010e-01 -3.010e-01 -6.216e+00 -7.528e+00 -9.219e+00 -2.367e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-16.980 -18.973 11.238 28.219 0.000 0.000 1.000 -6.811e+00 -3.010e-01 -3.010e-01 -6.131e+00 -7.443e+00 -9.133e+00 -2.352e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-16.895 -17.895 11.323 28.219 0.000 0.000 1.000 -6.726e+00 -3.010e-01 -3.010e-01 -6.046e+00 -7.358e+00 -9.048e+00 -2.333e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-16.810 -18.803 11.408 28.219 0.000 0.000 1.000 -6.641e+00 -3.010e-01 -3.010e-01 -5.961e+00 -7.273e+00 -8.963e+00 -2.312e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-16.725 -17.725 11.494 28.219 0.000 0.000 1.000 -6.556e+00 -3.010e-01 -3.010e-01 -5.876e+00 -7.188e+00 -8.878e+00 -2.289e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-16.640 -18.633 11.579 28.219 0.000 0.000 1.000 -6.471e+00 -3.010e-01 -3.010e-01 -5.791e+00 -7.103e+00 -8.793e+00 -2.265e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-16.555 -17.555 11.664 28.219 0.000 0.000 1.000 -6.386e+00 -3.010e-01 -3.010e-01 -5.706e+00 -7.018e+00 -8.708e+00 -2.240e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
