-13.987 -14.987  5.980 19.967 0.000 0.000 1.000 -1.206e+01 -3.010e-01 -3.010e-01 -1.136e+01 -1.473e+01 -1.948e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.974 -15.203  5.993 19.967 0.000 0.000 1.000 -1.205e+01 -3.010e-01 -3.010e-01 -1.135e+01 -1.472e+01 -1.947e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.961 -15.190  6.006 19.967 0.000 0.000 1.000 -1.204e+01 -3.010e-01 -3.010e-01 -1.134e+01 -1.471e+01 -1.946e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.948 -15.177  6.019 19.967 0.000 0.000 1.000 -1.202e+01 -3.010e-01 -3.010e-01 -1.133e+01 -1.469e+01 -1.944e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.935 -15.164  6.032 19.967 0.000 0.000 1.000 -1.201e+01 -3.010e-01 -3.010e-01 -1.131e+01 -1.468e+01 -1.943e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.922 -15.151  6.045 19.967 0.000 0.000 1.000 -1.200e+01 -3.010e-01 -3.010e-01 -1.130e+01 -1.467e+01 -1.942e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.909 -15.138  6.058 19.967 0.000 0.000 1.000 -1.199e+01 -3.010e-01 -3.010e-01 -1.129e+01 -1.465e+01 -1.941e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.896 -15.125  6.071 19.967 0.000 0.000 1.000 -1.197e+01 -3.010e-01 -3.010e-01 -1.127e+01 -1.464e+01 -1.939e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.883 -15.112  6.084 19.967 0.000 0.000 1.000 -1.196e+01 -3.010e-01 -3.010e-01 -1.126e+01 -1.463e+01 -1.938e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.870 -15.099  6.097 19.967 0.000 0.000 1.000 -1.195e+01 -3.010e-01 -3.010e-01 -1.125e+01 -1.461e+01 -1.937e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.857 -15.086  6.110 19.967 0.000 0.000 1.000 -1.193e+01 -3.010e-01 -3.010e-01 -1.123e+01 -1.460e+01 -1.935e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.844 -15.073  6.123 19.967 0.000 0.000 1.000 -1.192e+01 -3.010e-01 -3.010e-01 -1.122e+01 -1.459e+01 -1.934e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.831 -15.060  6.136 19.967 0.000 0.000 1.000 -1.191e+01 -3.010e-01 -3.010e-01 -1.121e+01 -1.458e+01 -1.933e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.818 -15.047  6.149 19.967 0.000 0.000 1.000 -1.189e+01 -3.010e-01 -3.010e-01 -1.120e+01 -1.456e+01 -1.931e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.805 -15.034  6.162 19.967 0.000 0.000 1.000 -1.188e+01 -3.010e-01 -3.010e-01 -1.118e+01 -1.455e+01 -1.930e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.792 -15.021  6.175 19.967 0.000 0.000 1.000 -1.187e+01 -3.010e-01 -3.010e-01 -1.117e+01 -1.454e+01 -1.929e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.779 -15.008  6.188 19.967 0.000 0.000 1.000 -1.186e+01 -3.010e-01 -3.010e-01 -1.116e+01 -1.452e+01 -1.928e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.766 -14.995  6.201 19.967 0.000 0.000 1.000 -1.184e+01 -3.010e-01 -3.010e-01 -1.114e+01 -1.451e+01 -1.926e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.753 -14.982  6.214 19.967 0.000 0.000 1.000 -1.183e+01 -3.010e-01 -3.010e-01 -1.113e+01 -1.450e+01 -1.925e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
-13.740 -14.969  6.227 19.967 0.000 0.000 1.000 -1.182e+01 -3.010e-01 -3.010e-01 -1.112e+01 -1.448e+01 -1.924e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01 -2.400e+01
