-13.840 -14.840 11.914 25.754 0.000 0.000 1.000 -6.224e+00 -3.010e-01 -3.010e-01
-13.760 -14.760 11.994 25.754 0.000 0.000 1.000 -6.144e+00 -3.010e-01 -3.010e-01
-13.680 -14.680 12.074 25.754 0.000 0.000 1.000 -6.064e+00 -3.010e-01 -3.010e-01
-13.600 -14.600 12.154 25.754 0.000 0.000 1.000 -5.984e+00 -3.010e-01 -3.010e-01
-13.520 -14.520 12.234 25.754 0.000 0.000 1.000 -5.904e+00 -3.010e-01 -3.010e-01
-13.440 -14.440 12.314 25.754 0.000 0.000 1.000 -5.824e+00 -3.010e-01 -3.010e-01
-13.360 -14.360 12.394 25.754 0.000 0.000 1.000 -5.744e+00 -3.010e-01 -3.010e-01
-13.280 -14.280 12.474 25.754 0.000 0.000 1.000 -5.664e+00 -3.010e-01 -3.010e-01
-13.200 -14.200 12.554 25.754 0.000 0.000 1.000 -5.584e+00 -3.010e-01 -3.010e-01
-13.120 -14.120 12.634 25.754 0.000 0.000 1.000 -5.504e+00 -3.010e-01 -3.010e-01
-13.040 -14.040 12.714 25.754 0.000 0.000 1.000 -5.424e+00 -3.010e-01 -3.010e-01
-12.960 -13.960 12.794 25.754 0.000 0.000 1.000 -5.344e+00 -3.010e-01 -3.010e-01
-12.880 -13.880 12.874 25.754 0.000 0.000 1.000 -5.264e+00 -3.010e-01 -3.010e-01
-12.800 -13.800 12.954 25.754 0.000 0.000 1.000 -5.184e+00 -3.010e-01 -3.010e-01
-12.720 -13.720 13.034 25.754 0.000 0.000 1.000 -5.104e+00 -3.010e-01 -3.010e-01
-12.640 -13.640 13.114 25.754 0.000 0.000 1.000 -5.024e+00 -3.010e-01 -3.011e-01
-12.560 -13.560 13.194 25.754 0.000 0.000 1.000 -4.944e+00 -3.010e-01 -3.011e-01
-12.480 -13.480 13.274 25.754 0.000 0.000 1.000 -4.864e+00 -3.010e-01 -3.011e-01
-12.400 -13.400 13.354 25.754 0.000 0.000 1.000 -4.784e+00 -3.010e-01 -3.011e-01
-12.320 -13.320 13.434 25.754 0.000 0.000 1.000 -4.704e+00 -3.010e-01 -3.011e-01
-12.240 -13.240 13.514 25.754 0.000 0.000 1.000 -4.624e+00 -3.010e-01 -3.011e-01
-12.160 -13.160 13.594 25.754 0.000 0.000 1.000 -4.544e+00 -3.010e-01 -3.011e-01
-12.080 -13.080 13.674 25.754 0.000 0.000 1.000 -4.464e+00 -3.010e-01 -3.011e-01
-12.000 -13.000 13.754 25.754 0.000 0.000 1.000 -4.384e+00 -3.010e-01 -3.011e-01
-11.920 -12.920 13.834 25.754 0.000 0.000 1.000 -4.304e+00 -3.010e-01 -3.012e-01
